index,Location1,Tournament,Date,Court,Surface,Round,Best of,Player1,Player2,P1Rank,P2Rank,P1Pts,P2Pts,P1_1,P2_1,P1_2,P2_2,P1_3,P2_3,P1_4,P2_4,P1_5,P2_5,P1_sets,P2_sets,year,month,set_win_pct,P1_games,P2_games,games_count,game_win_pct,p1_id,p2_id,location_id,month_id,round_id,indoor,outdoor,grass,clay,hard,carpet,bestof3,bestof5,match_last_night,games_last_night,match_win,pred_set_win
38280,"doha, qatar",Qatar Exxon Mobil Open,2018-01-04,Outdoor,Hard,Quarterfinals,3,Tsitsipas S.,Thiem D.,91.0,5.0,606.0,4015.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,9.0,13.0,22.0,0.4090909090909091,898,879,33,0,4,0,1,0,0,1,0,1,0,1,19.0,0,1.027750094947538
38281,"pune,india",Tata Open,2018-01-04,Outdoor,Hard,Quarterfinals,3,Cilic M.,Herbert P.H.,6.0,81.0,3805.0,652.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,12.0,5.0,17.0,0.7058823529411765,151,372,69,0,4,0,1,0,0,1,0,1,0,1,19.0,1,0.5782393850915087
38282,"doha, qatar",Qatar Exxon Mobil Open,2018-01-04,Outdoor,Hard,Quarterfinals,3,Gojowczyk P.,Monfils G.,60.0,46.0,817.0,1015.0,3.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,9.0,13.0,22.0,0.4090909090909091,312,615,33,0,4,0,1,0,0,1,0,1,0,1,16.0,0,0.5327557980814335
38283,"brisbane, australia",Brisbane International,2018-01-04,Outdoor,Hard,2nd Round,3,Istomin D.,Donaldson J.,63.0,54.0,809.0,890.0,7.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,13.0,8.0,21.0,0.6190476190476191,397,218,26,0,1,0,1,0,0,1,0,1,0,0,0.0,1,0.3326455868196863
38284,"pune,india",Tata Open,2018-01-04,Outdoor,Hard,Quarterfinals,3,Herbert P.H.,Cilic M.,81.0,6.0,652.0,3805.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,5.0,12.0,17.0,0.29411764705882354,372,151,69,0,4,0,1,0,0,1,0,1,0,1,29.0,0,0.10328600007933114
38285,"pune,india",Tata Open,2018-01-04,Outdoor,Hard,Quarterfinals,3,Haase R.,Paire B.,42.0,41.0,1130.0,1155.0,5.0,7.0,6.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,14.0,15.0,29.0,0.4827586206896552,351,680,69,0,4,0,1,0,0,1,0,1,0,1,34.0,0,0.3397665438724423
38286,"doha, qatar",Qatar Exxon Mobil Open,2018-01-04,Outdoor,Hard,Quarterfinals,3,Rublev A.,Coric B.,39.0,48.0,1229.0,1001.0,6.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,13.0,8.0,21.0,0.6190476190476191,764,162,33,0,4,0,1,0,0,1,0,1,0,1,29.0,1,0.5246270533844493
38287,"doha, qatar",Qatar Exxon Mobil Open,2018-01-04,Outdoor,Hard,Quarterfinals,3,Thiem D.,Tsitsipas S.,5.0,91.0,4015.0,606.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,13.0,9.0,22.0,0.5909090909090909,879,898,33,0,4,0,1,0,0,1,0,1,0,1,22.0,1,0.4704318917506347
38288,"doha, qatar",Qatar Exxon Mobil Open,2018-01-04,Outdoor,Hard,Quarterfinals,3,Monfils G.,Gojowczyk P.,46.0,60.0,1015.0,817.0,6.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,13.0,9.0,22.0,0.5909090909090909,615,312,33,0,4,0,1,0,0,1,0,1,0,1,25.0,1,0.5010284428969054
38289,"pune,india",Tata Open,2018-01-04,Outdoor,Hard,Quarterfinals,3,Kukushkin M.,Anderson K.,74.0,14.0,693.0,2480.0,7.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,13.0,18.0,31.0,0.41935483870967744,485,17,69,0,4,0,1,0,0,1,0,1,0,1,25.0,0,0.0815658361362615
38290,"brisbane, australia",Brisbane International,2018-01-04,Outdoor,Hard,2nd Round,3,Donaldson J.,Istomin D.,54.0,63.0,890.0,809.0,6.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,8.0,13.0,21.0,0.3809523809523809,218,397,26,0,1,0,1,0,0,1,0,1,0,0,0.0,0,0.4395858908168717
38291,"brisbane, australia",Brisbane International,2018-01-04,Outdoor,Hard,2nd Round,3,Chung H.,Edmund K.,58.0,50.0,844.0,992.0,6.0,7.0,7.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,17.0,18.0,35.0,0.4857142857142857,149,235,26,0,1,0,1,0,0,1,0,1,0,0,0.0,0,0.43769692534813565
38292,"brisbane, australia",Brisbane International,2018-01-05,Outdoor,Hard,Quarterfinals,3,Dimitrov G.,Edmund K.,3.0,50.0,5150.0,992.0,6.0,3.0,6.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,18.0,14.0,32.0,0.5625,208,235,26,0,4,0,1,0,0,1,0,1,0,1,32.0,1,0.6683161671418043
38293,"doha, qatar",Qatar Exxon Mobil Open,2018-01-05,Outdoor,Hard,Semifinals,3,Rublev A.,Pella G.,39.0,64.0,1229.0,774.0,6.0,2.0,4.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,17.0,14.0,31.0,0.5483870967741935,764,691,33,0,6,0,1,0,0,1,0,1,0,1,21.0,1,0.4176994731367916
38294,"brisbane, australia",Brisbane International,2018-01-05,Outdoor,Hard,Quarterfinals,3,Harrison R.,Istomin D.,47.0,63.0,1010.0,809.0,7.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2018,1,1.0,11.0,8.0,19.0,0.5789473684210527,365,397,26,0,4,0,1,0,0,1,0,1,0,1,31.0,1,0.2889515100002351
38295,"doha, qatar",Qatar Exxon Mobil Open,2018-01-05,Outdoor,Hard,Semifinals,3,Pella G.,Rublev A.,64.0,39.0,774.0,1229.0,2.0,6.0,6.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,14.0,17.0,31.0,0.4516129032258064,691,764,33,0,6,0,1,0,0,1,0,1,0,1,17.0,0,0.5676006507512725
38296,"pune,india",Tata Open,2018-01-05,Outdoor,Hard,Semifinals,3,Anderson K.,Paire B.,14.0,41.0,2480.0,1155.0,6.0,7.0,7.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,19.0,14.0,33.0,0.5757575757575758,17,680,69,0,6,0,1,0,0,1,0,1,0,1,31.0,1,0.5006315756463737
38297,"brisbane, australia",Brisbane International,2018-01-05,Outdoor,Hard,Quarterfinals,3,Edmund K.,Dimitrov G.,50.0,3.0,992.0,5150.0,3.0,6.0,7.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,14.0,18.0,32.0,0.4375,235,208,26,0,4,0,1,0,0,1,0,1,0,1,35.0,0,0.4482477258470254
38298,"pune,india",Tata Open,2018-01-05,Outdoor,Hard,Semifinals,3,Simon G.,Cilic M.,89.0,6.0,610.0,3805.0,1.0,6.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,13.0,11.0,24.0,0.5416666666666666,823,151,69,0,6,0,1,0,0,1,0,1,0,1,17.0,1,0.28449154116875713
38299,"pune,india",Tata Open,2018-01-05,Outdoor,Hard,Semifinals,3,Paire B.,Anderson K.,41.0,14.0,1155.0,2480.0,7.0,6.0,6.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,14.0,19.0,33.0,0.42424242424242425,680,17,69,0,6,0,1,0,0,1,0,1,0,1,29.0,0,0.34211583559517156
38300,"pune,india",Tata Open,2018-01-05,Outdoor,Hard,Semifinals,3,Cilic M.,Simon G.,6.0,89.0,3805.0,610.0,6.0,1.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,11.0,13.0,24.0,0.4583333333333333,151,823,69,0,6,0,1,0,0,1,0,1,0,1,17.0,0,0.5765035482848841
38301,"brisbane, australia",Brisbane International,2018-01-05,Outdoor,Hard,Quarterfinals,3,Istomin D.,Harrison R.,63.0,47.0,809.0,1010.0,6.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2018,1,0.0,8.0,11.0,19.0,0.42105263157894735,397,365,26,0,4,0,1,0,0,1,0,1,0,1,21.0,0,0.5333587767695107
38302,"pune,india",Tata Open,2018-01-06,Outdoor,Hard,The Final,3,Anderson K.,Simon G.,14.0,89.0,2480.0,610.0,6.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,8.0,13.0,21.0,0.3809523809523809,17,823,69,0,7,0,1,0,0,1,0,1,0,1,33.0,0,0.5050875668834227
38303,"pune,india",Tata Open,2018-01-06,Outdoor,Hard,The Final,3,Simon G.,Anderson K.,89.0,14.0,610.0,2480.0,7.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,13.0,8.0,21.0,0.6190476190476191,823,17,69,0,7,0,1,0,0,1,0,1,0,1,24.0,1,0.25916518969043106
38304,"doha, qatar",Qatar Exxon Mobil Open,2018-01-06,Outdoor,Hard,The Final,3,Rublev A.,Monfils G.,39.0,46.0,1229.0,1015.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,5.0,12.0,17.0,0.29411764705882354,764,615,33,0,7,0,1,0,0,1,0,1,0,1,31.0,0,0.5528402686353527
38305,"brisbane, australia",Brisbane International,2018-01-06,Outdoor,Hard,Semifinals,3,Dimitrov G.,Kyrgios N.,3.0,21.0,5150.0,2010.0,6.0,3.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,11.0,15.0,26.0,0.4230769230769231,208,497,26,0,6,0,1,0,0,1,0,1,0,1,32.0,0,0.6683161671418043
38306,"brisbane, australia",Brisbane International,2018-01-06,Outdoor,Hard,Semifinals,3,Kyrgios N.,Dimitrov G.,21.0,3.0,2010.0,5150.0,3.0,6.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,15.0,11.0,26.0,0.5769230769230769,497,208,26,0,6,0,1,0,0,1,0,1,0,1,26.0,1,0.5769445922076522
38307,"sydney, australia",Sydney International,2018-01-07,Outdoor,Hard,1st Round,3,Troicki V.,Dolgopolov O.,54.0,37.0,880.0,1276.0,3.0,6.0,7.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,15.0,19.0,34.0,0.4411764705882353,891,216,82,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4238535861644266
38308,"sydney, australia",Sydney International,2018-01-07,Outdoor,Hard,1st Round,3,Struff J.L.,Dzumhur D.,53.0,30.0,898.0,1391.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,5.0,12.0,17.0,0.29411764705882354,864,229,82,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4039031944425512
38309,"brisbane, australia",Brisbane International,2018-01-07,Outdoor,Hard,The Final,3,Harrison R.,Kyrgios N.,47.0,21.0,1010.0,2010.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,6.0,12.0,18.0,0.3333333333333333,365,497,26,0,7,0,1,0,0,1,0,1,0,1,33.0,0,0.28176448965734474
38310,"brisbane, australia",Brisbane International,2018-01-07,Outdoor,Hard,The Final,3,Kyrgios N.,Harrison R.,21.0,47.0,2010.0,1010.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,12.0,6.0,18.0,0.6666666666666666,497,365,26,0,7,0,1,0,0,1,0,1,0,1,26.0,1,0.5769445922076522
38311,"auckland, australia",ASB Classic,2018-01-07,Outdoor,Hard,1st Round,3,Young D.,Sousa J.,63.0,59.0,816.0,850.0,7.0,6.0,4.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,13.0,18.0,31.0,0.41935483870967744,973,846,17,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4188604011915512
38312,"sydney, australia",Sydney International,2018-01-07,Outdoor,Hard,1st Round,3,Dzumhur D.,Struff J.L.,30.0,53.0,1391.0,898.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,12.0,5.0,17.0,0.7058823529411765,229,864,82,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.41894247226349013
38313,"sydney, australia",Sydney International,2018-01-07,Outdoor,Hard,1st Round,3,Dolgopolov O.,Troicki V.,37.0,54.0,1276.0,880.0,6.0,3.0,6.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,19.0,15.0,34.0,0.5588235294117647,216,891,82,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.3905204226244404
38314,"sydney, australia",Sydney International,2018-01-07,Outdoor,Hard,1st Round,3,Lorenzi P.,Thompson J.,45.0,99.0,1095.0,566.0,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,13.0,10.0,23.0,0.5652173913043478,537,881,82,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.41439243153392724
38315,"sydney, australia",Sydney International,2018-01-07,Outdoor,Hard,1st Round,3,Thompson J.,Lorenzi P.,99.0,45.0,566.0,1095.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,10.0,13.0,23.0,0.43478260869565216,881,537,82,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.3271981255607179
38316,"auckland, australia",ASB Classic,2018-01-07,Outdoor,Hard,1st Round,3,Sousa J.,Young D.,59.0,63.0,850.0,816.0,6.0,7.0,6.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,18.0,13.0,31.0,0.5806451612903226,846,973,17,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.46023891417521257
38317,"auckland, australia",ASB Classic,2018-01-08,Outdoor,Hard,1st Round,3,Daniel T.,Cuevas P.,98.0,33.0,579.0,1370.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,5.0,12.0,17.0,0.29411764705882354,173,168,17,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.39005284098497217
38318,"sydney, australia",Sydney International,2018-01-08,Outdoor,Hard,1st Round,3,Medvedev D.,Kohlschreiber P.,84.0,29.0,642.0,1440.0,6.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,12.0,5.0,17.0,0.7058823529411765,587,457,82,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.3757580393261963
38319,"sydney, australia",Sydney International,2018-01-08,Outdoor,Hard,1st Round,3,Mannarino A.,Donskoy E.,28.0,71.0,1625.0,704.0,5.0,7.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,18.0,16.0,34.0,0.5294117647058824,554,221,82,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.37561877655944387
38320,"auckland, australia",ASB Classic,2018-01-08,Outdoor,Hard,1st Round,3,Dutra Silva R.,Shapovalov D.,100.0,50.0,566.0,981.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,5.0,12.0,17.0,0.29411764705882354,228,814,17,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.3953895228370078
38321,"auckland, australia",ASB Classic,2018-01-08,Outdoor,Hard,1st Round,3,Cuevas P.,Daniel T.,33.0,98.0,1370.0,579.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,12.0,5.0,17.0,0.7058823529411765,168,173,17,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.42136045874258277
38322,"auckland, australia",ASB Classic,2018-01-08,Outdoor,Hard,1st Round,3,Venus M.,Bautista Agut R.,40.0,21.0,1225.0,1855.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,3.0,12.0,15.0,0.2,929,57,17,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.33130199851930864
38323,"auckland, australia",ASB Classic,2018-01-08,Outdoor,Hard,1st Round,3,Khachanov K.,Sugita Y.,48.0,41.0,1030.0,1200.0,6.0,1.0,3.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,15.0,11.0,26.0,0.5769230769230769,432,866,17,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.465130059154984
38324,"auckland, australia",ASB Classic,2018-01-08,Outdoor,Hard,1st Round,3,Bautista Agut R.,Venus M.,21.0,40.0,1855.0,1225.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,12.0,3.0,15.0,0.8,57,929,17,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.6249105847359656
38325,"auckland, australia",ASB Classic,2018-01-08,Outdoor,Hard,1st Round,3,Shapovalov D.,Dutra Silva R.,50.0,100.0,981.0,566.0,6.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,12.0,5.0,17.0,0.7058823529411765,814,228,17,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.3771056385767742
38326,"sydney, australia",Sydney International,2018-01-08,Outdoor,Hard,1st Round,3,Donskoy E.,Mannarino A.,71.0,28.0,704.0,1625.0,7.0,5.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,16.0,18.0,34.0,0.4705882352941176,221,554,82,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.37018934606257414
38327,"sydney, australia",Sydney International,2018-01-08,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Medvedev D.,29.0,84.0,1440.0,642.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,5.0,12.0,17.0,0.29411764705882354,457,587,82,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.5023863394575038
38328,"auckland, australia",ASB Classic,2018-01-08,Outdoor,Hard,1st Round,3,Sugita Y.,Khachanov K.,41.0,48.0,1200.0,1030.0,1.0,6.0,6.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,11.0,15.0,26.0,0.4230769230769231,866,432,17,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.3734170868829769
38329,"sydney, australia",Sydney International,2018-01-09,Outdoor,Hard,1st Round,3,Zverev M.,Mayer L.,34.0,52.0,1302.0,909.0,5.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,8.0,13.0,21.0,0.3809523809523809,1000,580,82,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.32425603956972476
38330,"sydney, australia",Sydney International,2018-01-09,Outdoor,Hard,1st Round,3,Bedene A.,Paire B.,51.0,42.0,968.0,1155.0,6.0,1.0,6.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,15.0,14.0,29.0,0.5172413793103449,65,680,82,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.3906225081419128
38331,"sydney, australia",Sydney International,2018-01-09,Outdoor,Hard,1st Round,3,Simon G.,Donaldson J.,57.0,55.0,860.0,878.0,1.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,5.0,12.0,17.0,0.29411764705882354,823,218,82,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.44971818179919376
38332,"auckland, australia",ASB Classic,2018-01-09,Outdoor,Hard,1st Round,3,Sandgren T.,Chung H.,96.0,62.0,583.0,832.0,3.0,6.0,7.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,13.0,17.0,30.0,0.43333333333333335,784,149,17,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.4207044449014288
38333,"auckland, australia",ASB Classic,2018-01-09,Outdoor,Hard,2nd Round,3,Johnson S.,Bautista Agut R.,46.0,21.0,1055.0,1855.0,6.0,2.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,9.0,14.0,23.0,0.39130434782608703,412,57,17,0,1,0,1,0,0,1,0,1,0,0,0.0,0,0.5342108877584926
38334,"auckland, australia",ASB Classic,2018-01-09,Outdoor,Hard,1st Round,3,Vesely J.,Albot R.,64.0,88.0,815.0,616.0,3.0,6.0,6.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,16.0,13.0,29.0,0.5517241379310345,933,6,17,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.36728931431003203
38335,"auckland, australia",ASB Classic,2018-01-09,Outdoor,Hard,2nd Round,3,Johnson S.,Bautista Agut R.,46.0,21.0,1055.0,1855.0,6.0,2.0,2.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,9.0,14.0,23.0,0.39130434782608703,412,57,17,0,1,0,1,0,0,1,0,1,0,0,0.0,0,0.5342108877584926
38336,"auckland, australia",ASB Classic,2018-01-09,Outdoor,Hard,1st Round,3,Lacko L.,Tsitsipas S.,90.0,80.0,605.0,655.0,6.0,3.0,6.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,18.0,13.0,31.0,0.5806451612903226,499,898,17,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.38911433902766085
38337,"auckland, australia",ASB Classic,2018-01-09,Outdoor,Hard,1st Round,3,Chung H.,Sandgren T.,62.0,96.0,832.0,583.0,6.0,3.0,5.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,17.0,13.0,30.0,0.5666666666666667,149,784,17,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.43769692534813565
38338,"auckland, australia",ASB Classic,2018-01-09,Outdoor,Hard,1st Round,3,Tsitsipas S.,Lacko L.,80.0,90.0,655.0,605.0,3.0,6.0,7.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,13.0,18.0,31.0,0.41935483870967744,898,499,17,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.37904509040274836
38339,"sydney, australia",Sydney International,2018-01-09,Outdoor,Hard,1st Round,3,Mayer L.,Zverev M.,52.0,34.0,909.0,1302.0,7.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,13.0,8.0,21.0,0.6190476190476191,580,1000,82,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.46111124074954046
38340,"auckland, australia",ASB Classic,2018-01-09,Outdoor,Hard,2nd Round,3,Bautista Agut R.,Johnson S.,21.0,46.0,1855.0,1055.0,2.0,6.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,14.0,9.0,23.0,0.6086956521739131,57,412,17,0,1,0,1,0,0,1,0,1,0,1,15.0,1,0.4508673272360974
38341,"sydney, australia",Sydney International,2018-01-09,Outdoor,Hard,1st Round,3,Donaldson J.,Simon G.,55.0,57.0,878.0,860.0,6.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,12.0,5.0,17.0,0.7058823529411765,218,823,82,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.4395858908168717
38342,"sydney, australia",Sydney International,2018-01-09,Outdoor,Hard,1st Round,3,Paire B.,Bedene A.,42.0,51.0,1155.0,968.0,1.0,6.0,7.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,14.0,15.0,29.0,0.4827586206896552,680,65,82,0,0,0,1,0,0,1,0,1,0,0,0.0,1,0.35458516498887277
38343,"auckland, australia",ASB Classic,2018-01-09,Outdoor,Hard,1st Round,3,Albot R.,Vesely J.,88.0,64.0,616.0,815.0,6.0,3.0,1.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,13.0,16.0,29.0,0.4482758620689655,6,933,17,0,0,0,1,0,0,1,0,1,0,0,0.0,0,0.43480499479823226
38344,"sydney, australia",Sydney International,2018-01-10,Outdoor,Hard,2nd Round,3,Ramos-Vinolas A.,Lorenzi P.,22.0,45.0,1845.0,1095.0,3.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,8.0,13.0,21.0,0.3809523809523809,728,537,82,0,1,0,1,0,0,1,0,1,0,0,0.0,0,0.2753015843356952
38345,"auckland, australia",ASB Classic,2018-01-10,Outdoor,Hard,2nd Round,3,Shapovalov D.,Del Potro J.M.,50.0,12.0,981.0,2595.0,2.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,1,0.0,6.0,12.0,18.0,0.3333333333333333,814,194,17,0,1,0,1,0,0,1,0,1,0,0,0.0,0,0.3771056385767742
38346,"auckland, australia",ASB Classic,2018-01-10,Outdoor,Hard,2nd Round,3,Vesely J.,Querrey S.,64.0,13.0,815.0,2535.0,6.0,4.0,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2018,1,0.6666666666666666,19.0,17.0,36.0,0.5277777777777778,933,714,17,0,1,0,1,0,0,1,0,1,0,0,0.0,1,0.36728931431003203
38347,"auckland, australia",ASB Classic,2018-01-10,Outdoor,Hard,2nd Round,3,Gojowczyk P.,Sock J.,65.0,8.0,782.0,3165.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2018,1,1.0,12.0,6.0,18.0,0.6666666666666666,312,840,17,0,1,0,1,0,0,1,0,1,0,0,0.0,1,0.3629539787907632
38348,"sydney, australia",Sydney International,2018-01-10,Outdoor,Hard,2nd Round,3,Mayer L.,Paire B.,52.0,42.0,909.0,1155.0,2.0,6.0,6.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2018,1,0.3333333333333333,9.0,15.0,24.0,0.375,580,680,82,0,1,0,1,0,0,1,0,1,0,1,21.0,0,0.3325188664588419
